ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;2129;7;;;1/1;;3018;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;2131/2;7;;;1/1;;132;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;826;7;;;1/1;;18540;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;830;7;;;1/1;;31165;;
635189;2342;GORENJI NOVAKI;CERKNO;262/8;7;;;1/1;;125;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;309;7;;;3893/220705;;4356;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;334/1;7;;;3893/220705;;2446;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;362;7;;;3893/220705;;5737;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;365;7;;;3893/220705;;4417;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;368;7;;;3893/220705;;2762;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;378;7;;;3893/220705;;2374;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;382;7;;;3893/220705;;6380;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;295;7;;;3893/220705;;3291;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;303;7;;;3893/220705;;1881;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;331/2;7;;;3893/220705;;3215;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;364;7;;;3893/220705;;4791;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;375/2;7;;;3893/220705;;6859;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;375/3;7;;;3893/220705;;1041;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;375/4;7;;;3893/220705;;3910;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;301;7;;;3893/220705;;2345;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;305;7;;;3893/220705;;3769;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;308;7;;;3893/220705;;4510;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;359/1;7;;;3893/220705;;2913;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;361;7;;;3893/220705;;3154;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;367;7;;;3893/220705;;3021;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;373;7;;;3893/220705;;2665;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;375/5;7;;;3893/220705;;3893;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;376;7;;;3893/220705;;6071;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;304;7;;;3893/220705;;3701;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;330;7;;;3893/220705;;5949;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;331/1;7;;;3893/220705;;5501;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;363;7;;;3893/220705;;4632;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;366;7;;;3893/220705;;4586;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;371;7;;;3893/220705;;2198;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;377;7;;;3893/220705;;4287;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;299;7;;;3893/220705;;6125;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;306;7;;;3893/220705;;4215;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;358;7;;;3893/220705;;10319;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;359/2;7;;;3893/220705;;2223;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;374;7;;;3893/220705;;7406;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;379;7;;;3893/220705;;3147;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;380;7;;;3893/220705;;6978;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;293;7;;;3893/220705;;3992;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;294;7;;;3893/220705;;6481;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;296;7;;;3893/220705;;3852;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;298;7;;;3893/220705;;5312;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;372;7;;;3893/220705;;2374;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;375/6;7;;;3893/220705;;3100;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;297;7;;;3893/220705;;3485;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;302;7;;;3893/220705;;4316;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;332;7;;;3893/220705;;2697;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;360;7;;;3893/220705;;2676;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;370;7;;;3893/220705;;2223;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;300;7;;;3893/220705;;5233;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;307;7;;;3893/220705;;3733;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;331/3;7;;;3893/220705;;1545;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;369;7;;;3893/220705;;2629;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;375/1;7;;;3893/220705;;3479;;
635190;2117;ZGORNJI BRNIK;CERKLJE NA GORENJSKEM;381;7;;;3893/220705;;6510;;
635191;2142;LOM POD STORŽIČEM;TRŽIČ;434/14;1;;;1/1;;3887;;
635192;1496;PODTURN;DOLENJSKE TOPLICE;797/2;7;;;1/1;;1255;;
635193;1448;PREČNA;STRAŽA;2268;7;;;1/1;;750;;
635194;1479;BRUSNICE;NOVO MESTO;3854;2;;;1/1;;18;;
635195;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;244/16;5;;;1/1;;177;;
635196;2401;VIPAVA;VIPAVA;939/160;9;;;1/1;;1593;;
635197;749;STRAŽGONJCA;KIDRIČEVO;664/4;7;;;1/1;;112;;
635198;2442;ŠTORJE;SEŽANA;918;7;;;1/1;;1978;;
635199;97;MOTVARJEVCI;MORAVSKE TOPLICE;1078/1;5;;;1/1;;518;;
635200;2059;LUČINE;GORENJA VAS-POLJANE;96/4;2;;;1/1;;623;;
635200;2059;LUČINE;GORENJA VAS-POLJANE;97/2;2;;;1/1;;351;;
635201;2604;BERTOKI;KOPER;2119;5;;;1/1;;238;;
635202;248;PRECETINCI;LJUTOMER;159/3;7;;;1/1;;403;;
635202;248;PRECETINCI;LJUTOMER;160/1;9;;;1/1;;244;;
635202;248;PRECETINCI;LJUTOMER;159/1;7;;;1/1;;446;;
635202;248;PRECETINCI;LJUTOMER;160/2;9;;;1/1;;638;;
635203;1770;KAŠELJ;LJUBLJANA;2101/45;5;;;1/1;;45;;
635203;1770;KAŠELJ;LJUBLJANA;2101/124;1;;;1/1;;81;;
635204;1974;ZGORNJE PIRNIČE;MEDVODE;794/36;1;;;1/4;;26;;
635204;1974;ZGORNJE PIRNIČE;MEDVODE;794/34;5;;;1/4;;168;;
635204;1974;ZGORNJE PIRNIČE;MEDVODE;794/35;1;;;1/4;;242;;
635204;1974;ZGORNJE PIRNIČE;MEDVODE;794/37;1;;;1/4;;44;;
635206;1790;SLIVNICA;GROSUPLJE;749/4;3;;;1/2;;815;;
635207;2383;VRTOVIN;AJDOVŠČINA;2164/15;5;;;1/1;;53;;
635207;2383;VRTOVIN;AJDOVŠČINA;2164/21;5;;;1/1;;46;;
635207;2383;VRTOVIN;AJDOVŠČINA;2164/22;5;;;1/1;;54;;
635207;2383;VRTOVIN;AJDOVŠČINA;2164/8;5;;;1/1;;20;;
635207;2383;VRTOVIN;AJDOVŠČINA;1846/2;5;;;1/1;;36;;
635207;2383;VRTOVIN;AJDOVŠČINA;2164/12;5;;;1/1;;10;;
635207;2383;VRTOVIN;AJDOVŠČINA;2164/5;5;;;1/1;;25;;
635207;2383;VRTOVIN;AJDOVŠČINA;2164/20;5;;;1/1;;4;;
635207;2383;VRTOVIN;AJDOVŠČINA;2050/9;5;;;1/1;;5;;
635207;2383;VRTOVIN;AJDOVŠČINA;2164/6;5;;;1/1;;7;;
635209;1707;IŠKA VAS;IG;577;7;;;1/1;;7310;;
635211;678;SPODNJE RADVANJE;MARIBOR;1667;5;;;1/1;;396;;
635211;678;SPODNJE RADVANJE;MARIBOR;1668;5;;;1/1;;331;;
635212;675;HRASTJE;MARIBOR;76;7;;;1/1;;7128;;
635212;675;HRASTJE;MARIBOR;75;7;;;1/1;;2147;;
635213;604;GRADIŠKA;KUNGOTA;209/6;3;;;1/1;;763;;
635215;1700;IG;IG;438/7;5;;;1/1;;329;;
635216;1891;ŽUPANJE NJIVE;KAMNIK;781;10;;;6/176;;18079;;
635217;1786;ŠMARJE;GROSUPLJE;108/4;9;;;1/1;;2498;;
635218;2151;BEGUNJE;RADOVLJICA;188/12;3;;;1/1;;601;;
635219;2001;STARA VRHNIKA;VRHNIKA;286/3;1;;;1/1;;95;;
635220;849;STARI TRG;SLOVENJ GRADEC;215/26;5;;;1/1;;156;;
635220;849;STARI TRG;SLOVENJ GRADEC;194/2;5;;;1/1;;260;;
635221;2150;ZVIRČE;TRŽIČ;163/1;7;;;1/1;;1955;;
635221;2150;ZVIRČE;TRŽIČ;162;7;;;1/1;;762;;
635222;331;VELIKA NEDELJA;ORMOŽ;750/2;7;;;1/1;;5547;;
635223;2320;PRVAČINA;NOVA GORICA;346/29;5;;;1/12;;807;;
635223;2320;PRVAČINA;NOVA GORICA;346/35;6;;;1/1;;12;;
635224;2100;KRANJ;KRANJ;229;5;;;1/2;;557;;
635225;2210;SOČA LEVA;BOVEC;391/37;9;;;1/1;;808;;
635228;711;VURBERK;DUPLEK;390/3;7;;;1/1;;893;;
635229;1413;LAKNICE;MOKRONOG-TREBELNO;1169/1;7;;;1/1;;2155;;
635229;1413;LAKNICE;MOKRONOG-TREBELNO;1169/4;7;;;1/1;;3096;;
635231;2608;ŠMARJE;KOPER;1216/1;3;;;1/1;;45;;
635232;162;KAPCA;LENDAVA;102;7;;;1/1;;1717;;
635232;162;KAPCA;LENDAVA;106;7;;;1/1;;2499;;
635234;2037;PODVRH;GORENJA VAS-POLJANE;300;5;;;1/1;;1327;;
635235;104;RAKIČAN;MURSKA SOBOTA;1795;5;;;1/64;;237;;
635237;1871;TRBOVLJE;TRBOVLJE;1804/6;5;;;25/213;;207;;
635239;2110;GRAD;CERKLJE NA GORENJSKEM;718/3;1;;;1/1;;641;;
635242;925;KRNICA;LUČE;357/8;5;;;1/100;;1097;;
635242;925;KRNICA;LUČE;357/6;5;;;1/100;;4285;;
635245;458;SPODNJI LESKOVEC;VIDEM;541/3;5;;;1/1;;514;;
635245;458;SPODNJI LESKOVEC;VIDEM;540/1;7;;;1/1;;9923;;
635245;458;SPODNJI LESKOVEC;VIDEM;541/1;9;;;1/1;;2374;;
635245;458;SPODNJI LESKOVEC;VIDEM;546/1;7;;;1/1;;1365;;
635246;102;MLAJTINCI;MORAVSKE TOPLICE;205;7;;;878/300000;;435642;;
635246;102;MLAJTINCI;MORAVSKE TOPLICE;66/1;7;;;62/4000;;167328;;
635246;102;MLAJTINCI;MORAVSKE TOPLICE;192;7;;;238/50000;;237160;;
635247;1322;KRŠKO;KRŠKO;2696/9;7;;;1/1;;964;;
635247;1322;KRŠKO;KRŠKO;2696/10;7;;;1/1;;5144;;
635247;1322;KRŠKO;KRŠKO;2696/8;5;;;1/1;;1027;;
635248;1274;BOJSNO;BREŽICE;600/2;7;;;1/1;;4848;;
635251;1178;ROGATEC;ROGATEC;1171;5;;;1/2;;73;;
635252;2459;LOKEV;SEŽANA;2657/2;7;;;1/1;;385;;
635252;2459;LOKEV;SEŽANA;2655;7;;;1/1;;1108;;
635252;2459;LOKEV;SEŽANA;2658/1;7;;;1/1;;471;;
635253;996;ŽALEC;ŽALEC;1918/15;7;;;1/1;;232;;
635253;996;ŽALEC;ŽALEC;1921/14;7;;;1/1;;4849;;
635254;1019;MATKE;PREBOLD;648/10;5;;;1/1;;165;;
635254;1019;MATKE;PREBOLD;648/11;1;;;1/1;;9933;;
635255;200;RADENCI;RADENCI;701/9;5;;;1/1;;57;;
635255;200;RADENCI;RADENCI;701/20;5;;;1/1;;16;;
635255;200;RADENCI;RADENCI;701/39;5;;;1/1;;15;;
635255;200;RADENCI;RADENCI;701/21;5;;;1/1;;7;;
635256;1550;DRAGATUŠ;ČRNOMELJ;3263/1;5;;;1/1;;1356;;
635257;104;RAKIČAN;MURSKA SOBOTA;210/2;3;;;1/1;;516;;
635258;318;HARDEK;ORMOŽ;250;7;;;1/1;;3399;;
635258;318;HARDEK;ORMOŽ;233;7;;;1/1;;5390;;
635259;2266;AJBA;KANAL;2962/1;9;;;1/1;;26170;;
635259;2266;AJBA;KANAL;2962/2;7;;;1/1;;10120;;
635259;2266;AJBA;KANAL;2923/10;9;;;1/1;;13613;;
635259;2266;AJBA;KANAL;2969/3;9;;;1/1;;1137;;
635259;2266;AJBA;KANAL;2962/6;9;;;1/1;;2790;;
635260;1419;PONIKVE;TREBNJE;1234/204;7;;;1/1;;46;;
635261;2590;HRIBI;KOPER;1099/3;3;;;1/1;;121;;
635261;2590;HRIBI;KOPER;1100/4;3;;;1/1;;108;;
635262;2612;SVETI ANTON;KOPER;772/3;7;;;1/1;;996;;
635263;94;VUČJA GOMILA;MORAVSKE TOPLICE;4963;7;;;1/1;;4969;;
635264;2715;CETORE;IZOLA;2982/9;5;;;1/1;;1;;
635264;2715;CETORE;IZOLA;2982/11;5;;;1/1;;1;;
635264;2715;CETORE;IZOLA;2982/10;5;;;1/1;;125;;
635264;2715;CETORE;IZOLA;2982/12;5;;;1/1;;225;;
635265;368;DRSTELJA;DESTRNIK;106/1;3;;;1/1;;712;;
635266;2041;VISOKO;ŠKOFJA LOKA;247/19;1;;;1/1;;11;;
635271;2519;OSTROŽNO BRDO;ILIRSKA BISTRICA;2114/3;9;;;1/1;;19846;;
635271;2519;OSTROŽNO BRDO;ILIRSKA BISTRICA;2114/5;9;;;1/1;;2507;;
635271;2519;OSTROŽNO BRDO;ILIRSKA BISTRICA;2114/1;9;;;1/1;;4546;;
635271;2519;OSTROŽNO BRDO;ILIRSKA BISTRICA;2114/2;9;;;1/1;;8302;;
635271;2519;OSTROŽNO BRDO;ILIRSKA BISTRICA;2114/4;9;;;1/1;;21911;;
635274;1138;ŠENTJUR PRI CELJU;ŠENTJUR;1280/1;5;;;1/1;;736;;
635275;184;GORNJA RADGONA;GORNJA RADGONA;82/6;5;;;1/1;;318;;
635275;184;GORNJA RADGONA;GORNJA RADGONA;82/7;3;;;1/1;;202;;
635277;661;LIMBUŠ;MARIBOR;137/4;4;;;1/1;;366;;
635278;130;LIPA;BELTINCI;2647;9;;;1/1;;816;;
635279;105;MURSKA SOBOTA;MURSKA SOBOTA;2803/5;5;;;1/1;;102;;
635280;184;GORNJA RADGONA;GORNJA RADGONA;1196/7;3;;;1/1;;2192;;
635281;1137;GROBELNO;ŠENTJUR;955/2;5;;;1/1;;329;;
635281;1137;GROBELNO;ŠENTJUR;955/1;5;;;1/1;;782;;
635282;1879;RŽIŠE;ZAGORJE OB SAVI;835/1;7;;;3/32;;2225;;
635282;1879;RŽIŠE;ZAGORJE OB SAVI;835/5;5;;;3/32;;162;;
635282;1879;RŽIŠE;ZAGORJE OB SAVI;838;7;;;3/32;;29026;;
635282;1879;RŽIŠE;ZAGORJE OB SAVI;835/2;3;;;3/32;;65;;
635282;1879;RŽIŠE;ZAGORJE OB SAVI;835/3;5;;;3/32;;93;;
635282;1879;RŽIŠE;ZAGORJE OB SAVI;835/4;3;;;3/32;;870;;
635282;1879;RŽIŠE;ZAGORJE OB SAVI;837/1;7;;;3/32;;13126;;
635283;372;SPODNJI VELOVLEK;PTUJ;868;7;;;1/2;;26550;;
635284;15;ADRIJANCI;GORNJI PETROVCI;4395/2;7;;;1/1;;1534;;
635284;15;ADRIJANCI;GORNJI PETROVCI;657;3;;;1/1;;384;;
635286;2207;BOVEC;BOVEC;7563;5;;;1/1;;40;;
635286;2207;BOVEC;BOVEC;7437/3;5;;;1/1;;94;;
635287;959;ŠOŠTANJ;ŠOŠTANJ;1082/3;5;;;1/1;;749;;
635288;1964;IHAN;DOMŽALE;10/30;5;;;1/1;;265;;
635288;1964;IHAN;DOMŽALE;10/29;5;;;1/1;;183;;
635291;852;GOLAVABUKA;SLOVENJ GRADEC;*62/3;5;;;1/1;;322;;
635293;167;ČENTIBA;LENDAVA;3879;7;;;1/1;;876;;
635293;167;ČENTIBA;LENDAVA;3880;7;;;1/1;;482;;
635293;167;ČENTIBA;LENDAVA;3878;7;;;1/1;;1095;;
635293;167;ČENTIBA;LENDAVA;3882;7;;;1/1;;878;;
635293;167;ČENTIBA;LENDAVA;3881;7;;;1/1;;386;;
635294;1844;VODICE;LITIJA;1392/5;3;;;1/1;;329;;
635294;1844;VODICE;LITIJA;1391/3;3;;;1/1;;107;;
635294;1841;VELIKA GOBA;LITIJA;1624/3;3;;;1/1;;110;;
635294;1844;VODICE;LITIJA;1392/1;9;;;1/1;;1703;;
635294;1844;VODICE;LITIJA;1392/3;9;;;1/1;;374;;
635294;1844;VODICE;LITIJA;1392/4;3;;;1/1;;350;;
635294;1844;VODICE;LITIJA;1392/6;3;;;1/1;;347;;
635294;1841;VELIKA GOBA;LITIJA;1624/4;3;;;1/1;;51;;
635294;1841;VELIKA GOBA;LITIJA;1632/1;3;;;1/1;;1107;;
635296;136;MELINCI;BELTINCI;2934;9;;;1/1;;5913;;
635298;1147;SLIVNICA PRI CELJU;ŠENTJUR;*31;5;;;1/1;;90;;
635298;1147;SLIVNICA PRI CELJU;ŠENTJUR;*223;5;;;1/1;;90;;
635298;1147;SLIVNICA PRI CELJU;ŠENTJUR;441/2;5;;;1/1;;2805;;
635298;1147;SLIVNICA PRI CELJU;ŠENTJUR;454/1;7;;;1/1;;2165;;
635298;1147;SLIVNICA PRI CELJU;ŠENTJUR;327;7;;;1/1;;917;;
635298;1147;SLIVNICA PRI CELJU;ŠENTJUR;294;7;;;1/1;;414;;
635298;1147;SLIVNICA PRI CELJU;ŠENTJUR;297/2;5;;;1/1;;72;;
635298;1147;SLIVNICA PRI CELJU;ŠENTJUR;297/1;5;;;1/1;;2428;;
635298;1147;SLIVNICA PRI CELJU;ŠENTJUR;442;7;;;1/1;;1421;;
635298;1147;SLIVNICA PRI CELJU;ŠENTJUR;296/2;7;;;1/1;;665;;
635298;1147;SLIVNICA PRI CELJU;ŠENTJUR;455/1;7;;;1/1;;212;;
635298;1147;SLIVNICA PRI CELJU;ŠENTJUR;453;7;;;1/1;;468;;
635298;1147;SLIVNICA PRI CELJU;ŠENTJUR;*50;5;;;1/1;;72;;
635299;2402;LOŽE;VIPAVA;8/3;3;;;1/1;;243;;
635299;2402;LOŽE;VIPAVA;8/6;3;;;1/1;;365;;
635300;1285;SELA;BREŽICE;462/1;3;;;1/1;;1917;;
635300;1285;SELA;BREŽICE;447;3;;;1/1;;3197;;
635300;1285;SELA;BREŽICE;462/2;3;;;1/1;;183;;
635302;1222;VRŠNA VAS;ŠMARJE PRI JELŠAH;572/2;8;1;41;1/1;;960;;
635304;657;MARIBOR GRAD;MARIBOR;960/11;3;;;1/1;;14;;
635304;657;MARIBOR GRAD;MARIBOR;960/6;3;;;1/1;;12;;
635305;656;BREZJE;MARIBOR;856/55;9;;;1/1;;51;;
635307;661;LIMBUŠ;MARIBOR;*326;5;;;1/1;;471;;
635309;712;STARŠE;STARŠE;423/6;1;;;1/1;;102;;
635311;77;PUCONCI;PUCONCI;1987/2;3;;;1/1;;466;;
635312;1672;RAVNIK;BLOKE;253/2;7;;;1/1;;212;;
635312;1672;RAVNIK;BLOKE;33;7;;;1/1;;958;;
635312;1672;RAVNIK;BLOKE;188;7;;;1/1;;2840;;
635312;1672;RAVNIK;BLOKE;92;7;;;1/1;;361;;
635312;1672;RAVNIK;BLOKE;123/7;7;;;1/1;;4339;;
635313;2016;BLEKOVA VAS;LOGATEC;1140/10;4;;;1/1;;91;;
635313;2016;BLEKOVA VAS;LOGATEC;1140/11;3;;;1/1;;1094;;
635314;2082;TUPALIČE;PREDDVOR;160/3;1;;;1/1;;765;;
635316;1996;LOG;LOG-DRAGOMER;933/5;6;;;1/1;;53;;
635319;2017;DOLENJI LOGATEC;LOGATEC;375/73;9;;;1/1;;23340;;
635319;2017;DOLENJI LOGATEC;LOGATEC;375/74;9;;;1/1;;6100;;
635320;1829;VELIKO GLOBOKO;IVANČNA GORICA;582/37;9;;;1/1;;9914;;
635321;992;POLZELA;POLZELA;365/7;5;;;1/1;;498;;
635322;2102;KOKRICA;KRANJ;734/18;1;;;1/1;;530;;
635324;653;KOŠAKI;MARIBOR;74/11;5;;;1/1;;477;;
635324;653;KOŠAKI;MARIBOR;74/42;5;;;1/1;;75;;
635325;1959;DOMŽALE;DOMŽALE;2369/6;5;;;1/1;;31;;
635326;558;ZAVRH;LENART;522/2;7;;;1/1;;1899;;
635327;316;LIBANJA;ORMOŽ;*25/3;5;;;1/1;;150;;
635328;1536;TALČJI VRH;ČRNOMELJ;1735/2;7;;;1/1;;1793;;
635330;2084;BELA;PREDDVOR;540/9;1;;;1/10;;56;;
635330;2084;BELA;PREDDVOR;540/15;1;;;1/2;;641;;
635330;2084;BELA;PREDDVOR;540/10;1;;;1/10;;104;;
635331;1432;KORITA;TREBNJE;492/3;5;;;1/1;;525;;
635332;1420;ČEŠNJEVEK;TREBNJE;652/11;3;;;1/1;;1155;;
635333;1485;GOTNA VAS;NOVO MESTO;77/5;5;;;1/1;;296;;
635334;1449;GLOBODOL;MIRNA PEČ;2015;9;;;1/2;;15854;;
635334;1449;GLOBODOL;MIRNA PEČ;2025;9;;;1/2;;5132;;
635335;2090;VOJVODIN BORŠT I;KRANJ;147/14;7;;;1/1;;941;;
635336;2129;SPODNJA BESNICA;KRANJ;112/4;5;;;1/4;;336;;
635336;2129;SPODNJA BESNICA;KRANJ;129/3;5;;;1/4;;174;;
635337;1114;KONJIŠKA VAS;SLOVENSKE KONJICE;1813;7;;;1/1;;4697;;
635337;1114;KONJIŠKA VAS;SLOVENSKE KONJICE;1814;7;;;1/1;;4204;;
635338;1137;GROBELNO;ŠENTJUR;980;7;;;1/2;;8632;;
635339;1616;VELIKE POLJANE;RIBNICA;355/5;5;;;1/1;;1031;;
635340;1593;ČRNI POTOK;KOČEVJE;231;7;;;1/1;;1208;;
635341;988;SPODNJE GORČE;BRASLOVČE;918/33;7;;;1/12;;1130;;
635341;988;SPODNJE GORČE;BRASLOVČE;*265;5;;;1/12;;725;;
635343;1711;TURJAK;VELIKE LAŠČE;148/2;9;;;1/1;;627;;
635346;235;ILJAŠEVCI;KRIŽEVCI;382/3;3;;;1/1;;184;;
635346;235;ILJAŠEVCI;KRIŽEVCI;381;5;;;1/1;;651;;
635347;2415;KOBJEGLAVA;KOMEN;1588/14;5;;;1/2;;208;;
635347;2415;KOBJEGLAVA;KOMEN;1588/18;5;;;1/1;;23;;
635349;2124;HRASTJE;KRANJ;44/5;6;;;1/9;;589;;
635350;1764;KRIŽEVSKA VAS;DOL PRI LJUBLJANI;301/20;3;;;1/1;;156;;
635351;2002;VRHNIKA;VRHNIKA;3052;5;;;7/60;;553;;
635352;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;478/4;5;;;1/1;;13;;
635353;2471;KAČJA VAS;POSTOJNA;1603/6;1;;;1/1;;56;;
635356;920;MOZIRJE;MOZIRJE;476/18;5;;;1/1;;773;;
635356;920;MOZIRJE;MOZIRJE;476/42;3;;;1/1;;241;;
635359;1347;KALIŠOVEC;KRŠKO;206/1;5;;;1/1;;4136;;
635359;1347;KALIŠOVEC;KRŠKO;206/2;5;;;1/1;;457;;
635359;1359;PRESLADOL;KRŠKO;836;7;;;1/1;;288;;
635359;1347;KALIŠOVEC;KRŠKO;207;7;;;1/1;;270;;
635359;1359;PRESLADOL;KRŠKO;835;7;;;1/1;;237;;
635359;1347;KALIŠOVEC;KRŠKO;195;7;;;1/1;;2686;;
635359;1347;KALIŠOVEC;KRŠKO;200;7;;;1/1;;1662;;
635359;1347;KALIŠOVEC;KRŠKO;209;7;;;1/1;;3715;;
635359;1347;KALIŠOVEC;KRŠKO;193;7;;;1/1;;1942;;
635359;1359;PRESLADOL;KRŠKO;759/2;7;;;1/1;;9012;;
635359;1347;KALIŠOVEC;KRŠKO;191;7;;;1/1;;2305;;
635359;1347;KALIŠOVEC;KRŠKO;192;7;;;1/1;;129;;
635359;1347;KALIŠOVEC;KRŠKO;197;7;;;1/1;;209;;
635359;1347;KALIŠOVEC;KRŠKO;204;7;;;1/1;;1945;;
635359;1347;KALIŠOVEC;KRŠKO;190;7;;;1/1;;111;;
635359;1347;KALIŠOVEC;KRŠKO;194;7;;;1/1;;198;;
635359;1347;KALIŠOVEC;KRŠKO;208;7;;;1/1;;1762;;
635360;851;LEGEN;SLOVENJ GRADEC;510/4;3;;;1/1;;994;;
635362;2631;PORTOROŽ;PIRAN;1613/3;5;;;1/1;;20;;
635362;2631;PORTOROŽ;PIRAN;1632/6;5;;;1/1;;782;;
635363;846;GRADIŠČE;SLOVENJ GRADEC;1737/13;5;;;1/1;;492;;
635364;1241;LASTNIČ;PODČETRTEK;1519;7;;;1/1;;129;;
635364;1241;LASTNIČ;PODČETRTEK;1521;7;;;1/1;;4327;;
635364;1241;LASTNIČ;PODČETRTEK;1520/1;7;;;1/1;;2598;;
635365;2049;HOTAVLJE;GORENJA VAS-POLJANE;546/10;5;;;2565/10000;;126;;
635366;1006;LATKOVA VAS;PREBOLD;1044/160;3;;;1/1;;411;;
635367;1072;ŠMIKLAVŽ;CELJE;659/16;6;;;1/1;;301;;
635368;2490;POSTOJNA;POSTOJNA;2908/1;6;;;1/1;;545;;
635368;2490;POSTOJNA;POSTOJNA;3449;5;;;1/1;;3911;;
635369;1076;MEDLOG;CELJE;1115/5;5;;;407/10000;;1197;;
635370;2439;GRIŽE;SEŽANA;1667/11;6;;;1/1;;29;;
635371;1809;ŠENTVID;IVANČNA GORICA;168;3;;;1/1;;1115;;
635372;1911;KAMNIK;KAMNIK;3/5;3;;;1/1;;15;;
635372;1911;KAMNIK;KAMNIK;3/11;3;;;1/1;;5;;
635372;1911;KAMNIK;KAMNIK;3/10;3;;;1/1;;18;;
635372;1911;KAMNIK;KAMNIK;3/12;3;;;1/1;;5;;
635376;253;DRAKOVCI;LJUTOMER;567;7;;;1/1;;797;;
635376;253;DRAKOVCI;LJUTOMER;569;5;;;1/1;;2422;;
