ID Posla;Vrsta kupoprodajnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena cena / Odškodnina;Vključenost DDV;Stopnja DDV;Datum izteka lizinga;Datum prenehanja lizinga;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
633597;1;10.01.2022;20.12.2021;1200;0;;;;;;10.01.2022;10.01.2022;1;5
633600;1;10.01.2022;16.12.2021;250000;0;;;;;;10.01.2022;10.01.2022;1;5
633646;2;10.01.2022;05.11.2021;67678,91;0;;;;;;10.01.2022;10.01.2022;1;5
633658;1;10.01.2022;19.11.2021;35800;0;;;;;;10.01.2022;10.01.2022;1;5
633672;1;10.01.2022;29.11.2021;284800;0;;;;;;10.01.2022;10.01.2022;1;5
633677;1;10.01.2022;22.12.2021;72325;0;;;;;;10.01.2022;10.01.2022;1;5
633693;1;10.01.2022;13.12.2021;32700;0;;;;;;10.01.2022;10.01.2022;1;5
633698;1;10.01.2022;17.12.2021;85000;0;;;;;;10.01.2022;10.01.2022;1;5
633722;1;10.01.2022;23.12.2021;30000;0;;;;;;10.01.2022;10.01.2022;1;5
633728;2;10.01.2022;15.12.2021;7400;0;;;;;;10.01.2022;10.01.2022;1;5
633734;3;10.01.2022;20.09.2021;905,16;0;;;;;;10.01.2022;10.01.2022;1;5
633737;3;10.01.2022;24.11.2021;8297,8;0;;;;;;10.01.2022;10.01.2022;1;5
633760;4;10.01.2022;02.12.2021;92000;0;;;;;;10.01.2022;10.01.2022;1;4
633767;2;10.01.2022;19.11.2021;15700;0;;;;;;10.01.2022;10.01.2022;1;5
633768;2;10.01.2022;03.12.2021;13100;0;;;;;;10.01.2022;10.01.2022;1;5
633787;3;10.01.2022;30.11.2021;6021,29;0;;;;;;10.01.2022;10.01.2022;1;5
633790;3;10.01.2022;24.11.2021;36202,3;0;;;;;;10.01.2022;10.01.2022;1;5
633817;1;10.01.2022;07.10.2021;200000;0;;;;;;10.01.2022;10.01.2022;1;5
633836;1;10.01.2022;08.11.2021;200000;0;;;;;;10.01.2022;10.01.2022;1;5
633850;1;10.01.2022;09.11.2021;160000;0;;;;;;10.01.2022;10.01.2022;1;5
633862;1;10.01.2022;05.11.2021;30000;0;;;;;;10.01.2022;10.01.2022;1;5
633885;1;10.01.2022;07.09.2021;1800;0;;;;;;10.01.2022;10.01.2022;1;5
633888;1;10.01.2022;18.11.2021;125000;0;;;;;;10.01.2022;10.01.2022;1;5
633905;1;10.01.2022;16.11.2021;375;0;;;;;;10.01.2022;10.01.2022;1;5
633914;1;10.01.2022;22.11.2021;30562;0;;;;;;10.01.2022;10.01.2022;1;5
633920;1;10.01.2022;18.11.2021;145100;0;;;;;;10.01.2022;10.01.2022;1;5
633930;1;10.01.2022;23.09.2021;35000;0;;;;;;10.01.2022;10.01.2022;1;5
633938;1;10.01.2022;19.10.2021;28500;0;;;;;;10.01.2022;10.01.2022;1;5
633948;1;10.01.2022;24.11.2021;140000;0;;;;;;10.01.2022;10.01.2022;1;5
634024;1;10.01.2022;26.11.2021;80000;0;;;;;;10.01.2022;10.01.2022;1;5
634025;1;10.01.2022;22.11.2021;205000;0;;;;;;10.01.2022;10.01.2022;1;5
634027;1;10.01.2022;15.11.2021;85000;0;;;;;;10.01.2022;10.01.2022;1;5
634040;1;10.01.2022;16.11.2021;35584,5;0;;;;;;10.01.2022;10.01.2022;1;5
634055;1;10.01.2022;25.11.2021;170000;0;;;;;;10.01.2022;10.01.2022;1;5
634062;1;10.01.2022;10.11.2021;16999;0;;;;;;10.01.2022;10.01.2022;1;5
634064;1;10.01.2022;16.11.2021;177000;0;;;;;;10.01.2022;10.01.2022;1;5
634065;1;10.01.2022;16.11.2021;1800;0;;;;;;10.01.2022;10.01.2022;1;5
634119;1;10.01.2022;25.11.2021;231000;0;;;;;;10.01.2022;10.01.2022;1;5
634133;1;10.01.2022;01.12.2021;120010;0;;;;;;10.01.2022;10.01.2022;1;5
634157;1;10.01.2022;01.12.2021;149000;0;;;;;;10.01.2022;10.01.2022;1;5
634178;1;10.01.2022;20.10.2021;828,67;0;;;;;;10.01.2022;10.01.2022;1;5
634184;1;10.01.2022;25.11.2021;23400;0;;;;;;10.01.2022;10.01.2022;1;5
634199;1;10.01.2022;02.12.2021;137000;0;;;;;;10.01.2022;10.01.2022;1;5
634220;1;10.01.2022;29.11.2021;9000;0;;;;;;10.01.2022;10.01.2022;1;5
634236;1;10.01.2022;06.12.2021;28500;0;;;;;;10.01.2022;10.01.2022;1;5
634287;1;10.01.2022;07.12.2021;150000;0;;;;;;10.01.2022;10.01.2022;1;5
634302;1;10.01.2022;25.11.2021;42156;0;;;;;;10.01.2022;10.01.2022;1;5
634305;1;10.01.2022;26.11.2021;2000;0;;;;;;10.01.2022;10.01.2022;1;5
634311;1;10.01.2022;22.11.2021;11000;0;;;;;;10.01.2022;10.01.2022;1;5
634319;1;10.01.2022;09.12.2021;43000;0;;;;;;11.01.2022;10.01.2022;1;5
634326;1;10.01.2022;08.12.2021;85000;0;;;;;;11.01.2022;10.01.2022;1;5
634353;1;10.01.2022;29.11.2021;62500;0;;;;;;11.01.2022;10.01.2022;1;5
634362;1;10.01.2022;03.12.2021;15300;0;;;;;;11.01.2022;10.01.2022;1;5
634366;1;10.01.2022;07.12.2021;78422,56;0;;;;;;11.01.2022;10.01.2022;1;5
634425;1;11.01.2022;06.12.2021;45000;0;;;;;;11.01.2022;11.01.2022;1;5
634430;1;11.01.2022;13.12.2021;49000;0;;;;;;11.01.2022;11.01.2022;1;5
634438;1;11.01.2022;14.12.2021;325136,6;0;;;;;;11.01.2022;11.01.2022;1;5
634451;1;11.01.2022;22.11.2021;11541,33;0;;;;;;11.01.2022;11.01.2022;1;5
634472;1;11.01.2022;14.12.2021;90000;0;;;;;;11.01.2022;11.01.2022;1;5
634524;1;11.01.2022;30.11.2021;854;0;;;;;;11.01.2022;11.01.2022;1;5
634532;1;11.01.2022;01.12.2021;549,78;0;;;;;;11.01.2022;11.01.2022;1;5
634536;1;11.01.2022;26.10.2021;1963;0;;;;;;11.01.2022;11.01.2022;1;5
634543;1;11.01.2022;08.11.2021;23000;0;;;;;;11.01.2022;11.01.2022;1;5
634568;1;11.01.2022;15.12.2021;28500;0;;;;;;11.01.2022;11.01.2022;1;5
634572;1;11.01.2022;21.12.2021;180000;0;;;;;;11.01.2022;11.01.2022;1;5
634592;1;11.01.2022;24.09.2021;5000;0;;;;;;11.01.2022;11.01.2022;1;5
634630;3;11.01.2022;30.11.2021;56000;0;;;;;;11.01.2022;11.01.2022;1;5
634645;4;11.01.2022;18.10.2021;10000;0;;;;;;11.01.2022;11.01.2022;1;4
634648;4;11.01.2022;22.11.2021;36000;0;;;;;;11.01.2022;11.01.2022;1;4
634665;1;11.01.2022;11.10.2021;1550;0;;;;;;11.01.2022;11.01.2022;1;5
634697;1;11.01.2022;28.09.2021;2779;0;;;;;;11.01.2022;11.01.2022;1;5
634698;1;11.01.2022;28.10.2021;300000;0;;;;;;11.01.2022;11.01.2022;1;5
634728;1;11.01.2022;17.11.2021;17500;0;;;;;;11.01.2022;11.01.2022;1;5
634733;1;11.01.2022;22.10.2021;95000;0;;;;;;11.01.2022;11.01.2022;1;5
634788;1;11.01.2022;18.11.2021;62000;0;;;;;;11.01.2022;11.01.2022;1;5
634822;1;11.01.2022;22.11.2021;40000;0;;;;;;11.01.2022;11.01.2022;1;5
634827;1;11.01.2022;25.11.2021;58901,14;0;;;;;;11.01.2022;11.01.2022;1;5
634831;1;11.01.2022;10.11.2021;44000;0;;;;;;11.01.2022;11.01.2022;1;5
634869;1;11.01.2022;22.11.2021;15252,91;0;;;;;;11.01.2022;11.01.2022;1;5
634877;1;11.01.2022;05.11.2021;55624,2;0;;;;;;11.01.2022;11.01.2022;1;5
634878;1;11.01.2022;24.11.2021;50000;0;;;;;;11.01.2022;11.01.2022;1;5
634891;1;11.01.2022;08.09.2021;1407;0;;;;;;11.01.2022;11.01.2022;1;5
634915;1;11.01.2022;25.11.2021;44000;0;;;;;;11.01.2022;11.01.2022;1;5
634922;1;11.01.2022;26.11.2021;70000;0;;;;;;11.01.2022;11.01.2022;1;5
634923;1;11.01.2022;17.11.2021;10000;0;;;;;;11.01.2022;11.01.2022;1;5
634926;1;11.01.2022;29.11.2021;5814;0;;;;;;11.01.2022;11.01.2022;1;5
634933;1;11.01.2022;19.11.2021;5000;0;;;;;;11.01.2022;11.01.2022;1;5
634934;1;11.01.2022;09.11.2021;340;0;;;;;;11.01.2022;11.01.2022;1;5
634976;1;11.01.2022;19.11.2021;660;0;;;;;;11.01.2022;11.01.2022;1;5
634987;1;11.01.2022;15.09.2021;4208,1;0;;;;;;11.01.2022;11.01.2022;1;5
635019;1;11.01.2022;01.12.2021;35000;0;;;;;;11.01.2022;11.01.2022;1;5
635026;1;11.01.2022;30.11.2021;5400;0;;;;;;11.01.2022;11.01.2022;1;5
635049;1;11.01.2022;23.11.2021;4500;0;;;;;;11.01.2022;11.01.2022;1;5
635055;1;11.01.2022;02.12.2021;205000;0;;;;;;11.01.2022;11.01.2022;1;5
635060;1;11.01.2022;29.11.2021;102000;0;;;;;;11.01.2022;11.01.2022;1;5
635068;1;11.01.2022;06.12.2021;150000;0;;;;;;11.01.2022;11.01.2022;1;5
635071;1;11.01.2022;01.12.2021;95000;0;;;;;;11.01.2022;11.01.2022;1;5
635074;1;11.01.2022;01.12.2021;30000;0;;;;;;11.01.2022;11.01.2022;1;5
635090;1;11.01.2022;29.11.2021;32000;0;;;;;;11.01.2022;11.01.2022;1;5
635092;1;11.01.2022;26.11.2021;51000;0;;;;;;11.01.2022;11.01.2022;1;5
635116;1;11.01.2022;02.12.2021;598;0;;;;;;11.01.2022;11.01.2022;1;5
635138;1;11.01.2022;16.11.2021;2174,4;0;;;;;;11.01.2022;11.01.2022;1;5
635201;1;11.01.2022;02.12.2021;120000;0;;;;;;11.01.2022;11.01.2022;1;5
635212;1;11.01.2022;08.12.2021;14000;0;;;;;;11.01.2022;11.01.2022;1;5
635215;1;11.01.2022;10.12.2021;280000;0;;;;;;11.01.2022;11.01.2022;1;5
635234;1;11.01.2022;06.12.2021;250000;0;;;;;;11.01.2022;11.01.2022;1;5
635266;1;11.01.2022;17.11.2021;25;0;;;;;;11.01.2022;11.01.2022;1;5
635267;1;11.01.2022;06.12.2021;96000;0;;;;;;11.01.2022;11.01.2022;1;5
635278;1;11.01.2022;29.09.2021;850;0;;;;;;11.01.2022;11.01.2022;1;5
635288;1;11.01.2022;14.12.2021;267000;0;;;;;;11.01.2022;11.01.2022;1;5
635313;1;11.01.2022;15.12.2021;70000;0;;;;;;11.01.2022;11.01.2022;1;5
635332;1;11.01.2022;13.12.2021;45000;0;;;;;;11.01.2022;11.01.2022;1;5
635350;1;11.01.2022;14.12.2021;3200;0;;;;;;11.01.2022;11.01.2022;1;5
635351;1;11.01.2022;13.12.2021;8500;0;;;;;;11.01.2022;11.01.2022;1;5
635382;1;11.01.2022;15.12.2021;270000;0;;;;;;11.01.2022;11.01.2022;1;5
635386;1;11.01.2022;13.10.2021;1000;0;;;;;;11.01.2022;11.01.2022;1;5
635396;1;11.01.2022;15.12.2021;711750;0;;;;;;11.01.2022;11.01.2022;1;5
635472;1;11.01.2022;23.12.2021;1300;0;;;;;;11.01.2022;11.01.2022;1;5
635505;1;11.01.2022;27.12.2021;141000;0;;;;;;11.01.2022;11.01.2022;1;5
635526;3;11.01.2022;11.11.2021;44000;0;;;;;;11.01.2022;11.01.2022;1;5
635530;3;11.01.2022;26.08.2021;150;0;;;;;;11.01.2022;11.01.2022;1;5
635541;4;11.01.2022;24.11.2021;90000;0;;;;;;11.01.2022;11.01.2022;1;4
636058;2;24.01.2022;31.12.2015;34172,2;1;4;;;;;24.01.2022;24.01.2022;1;5
636091;2;25.01.2022;22.05.2018;100650;1;4;;;;;25.01.2022;25.01.2022;1;5
636117;2;25.01.2022;04.06.2019;2510;1;4;;;;;25.01.2022;25.01.2022;1;5
636128;2;25.01.2022;16.11.2020;2891,4;1;4;;;;;25.01.2022;25.01.2022;1;5
636148;2;26.01.2022;24.12.2019;112471,8;1;4;;;;;26.01.2022;26.01.2022;1;5
636162;2;26.01.2022;31.05.2021;1903,2;1;4;;;;;26.01.2022;26.01.2022;1;5
636211;1;27.01.2022;04.03.2021;239760;0;;;;;;27.01.2022;27.01.2022;1;5
636212;2;27.01.2022;26.02.2021;700;0;;;;;;27.01.2022;27.01.2022;1;5
636229;1;27.01.2022;07.09.2020;198700;1;3;;;;;27.01.2022;27.01.2022;1;5
636317;1;01.02.2022;09.06.2020;114000;1;3;;;;;01.02.2022;01.02.2022;1;5
636349;1;01.02.2022;12.06.2020;89500;1;3;;;;;01.02.2022;01.02.2022;1;5
636350;1;01.02.2022;02.06.2020;134500;1;3;;;;;01.02.2022;01.02.2022;1;5
636368;1;02.02.2022;10.07.2020;135300;1;3;;;;;02.02.2022;02.02.2022;1;5
636483;1;04.02.2022;26.11.2021;131600;1;3;;;;;04.02.2022;04.02.2022;1;5
636488;1;04.02.2022;03.06.2020;106300;1;3;;;;;04.02.2022;04.02.2022;1;5
636492;1;04.02.2022;25.01.2022;227000;1;3;;;;;04.02.2022;04.02.2022;1;5
636559;1;09.02.2022;12.06.2020;103900;1;3;;;;;09.02.2022;09.02.2022;1;5
636589;1;09.02.2022;10.06.2021;377000;1;3;;;;;12.02.2022;09.02.2022;1;
636627;1;10.02.2022;18.10.2021;10000;0;;;;;;10.02.2022;10.02.2022;1;5
636668;1;10.02.2022;17.11.2021;25500;0;;;;;;10.02.2022;10.02.2022;1;5
636675;1;10.02.2022;23.08.2021;4030;0;;;;;;10.02.2022;10.02.2022;1;5
636677;1;10.02.2022;20.11.2021;147286;0;;;;;;10.02.2022;10.02.2022;1;5
636697;1;10.02.2022;15.11.2021;15000;0;;;;;;10.02.2022;10.02.2022;1;5
636703;5;10.02.2022;30.11.2021;125000;0;;;;;;10.02.2022;10.02.2022;1;5
636704;1;10.02.2022;08.11.2021;11300;0;;;;;;10.02.2022;10.02.2022;1;5
636717;1;10.02.2022;02.12.2021;21530,61;0;;;;;;10.02.2022;10.02.2022;1;5
636719;1;10.02.2022;06.12.2021;1551;0;;;;;;10.02.2022;10.02.2022;1;5
636735;1;10.02.2022;29.11.2021;55000;0;;;;;;10.02.2022;10.02.2022;1;5
636745;1;10.02.2022;19.11.2021;47500;0;;;;;;10.02.2022;10.02.2022;1;5
636813;1;10.02.2022;07.12.2021;40000;0;;;;;;10.02.2022;10.02.2022;1;5
636814;1;10.02.2022;08.12.2021;4000;0;;;;;;10.02.2022;10.02.2022;1;5
636817;1;10.02.2022;06.12.2021;35000;0;;;;;;10.02.2022;10.02.2022;1;5
636822;1;10.02.2022;10.12.2021;9000;0;;;;;;10.02.2022;10.02.2022;1;5
636848;1;10.02.2022;10.12.2021;30000;0;;;;;;10.02.2022;10.02.2022;1;5
636853;3;10.02.2022;17.11.2021;300000;0;;;;;;10.02.2022;10.02.2022;1;5
636855;1;10.02.2022;11.10.2021;1585,1;0;;;;;;10.02.2022;10.02.2022;1;5
636885;1;10.02.2022;13.12.2021;60000;0;;;;;;10.02.2022;10.02.2022;1;5
636897;2;10.02.2022;09.12.2021;12000;0;;;;;;10.02.2022;10.02.2022;1;5
636899;1;10.02.2022;07.12.2021;42000;0;;;;;;10.02.2022;10.02.2022;1;5
636917;1;10.02.2022;29.09.2021;9000;0;;;;;;10.02.2022;10.02.2022;1;5
636932;1;10.02.2022;10.12.2021;15100;0;;;;;;10.02.2022;10.02.2022;1;5
636933;1;10.02.2022;17.12.2021;64500;0;;;;;;10.02.2022;10.02.2022;1;5
636942;1;10.02.2022;11.10.2021;10000;0;;;;;;10.02.2022;10.02.2022;1;5
636950;1;10.02.2022;15.12.2021;32040;0;;;;;;10.02.2022;10.02.2022;1;5
636952;1;10.02.2022;04.10.2021;16015;0;;;;;;10.02.2022;10.02.2022;1;5
636961;1;10.02.2022;15.12.2021;3560;0;;;;;;10.02.2022;10.02.2022;1;5
636980;1;10.02.2022;18.12.2021;29000;0;;;;;;10.02.2022;10.02.2022;1;5
636985;1;10.02.2022;08.12.2021;1858,5;0;;;;;;10.02.2022;10.02.2022;1;5
637011;1;10.02.2022;15.12.2021;40000;0;;;;;;10.02.2022;10.02.2022;1;5
637024;2;10.02.2022;16.12.2021;105500;0;;;;;;10.02.2022;10.02.2022;1;5
637029;1;10.02.2022;17.12.2021;5949;0;;;;;;10.02.2022;10.02.2022;1;5
637062;1;10.02.2022;17.12.2021;19545;0;;;;;;10.02.2022;10.02.2022;1;5
637072;1;10.02.2022;15.12.2021;95000;0;;;;;;10.02.2022;10.02.2022;1;5
637078;1;10.02.2022;10.11.2021;54865,5;0;;;;;;10.02.2022;10.02.2022;1;5
637084;1;10.02.2022;22.12.2021;130000;0;;;;;;10.02.2022;10.02.2022;1;5
637085;1;10.02.2022;22.12.2021;165000;0;;;;;;10.02.2022;10.02.2022;1;5
637093;1;10.02.2022;21.12.2021;30000;0;;;;;;10.02.2022;10.02.2022;1;5
637094;1;10.02.2022;06.12.2021;639;0;;;;;;10.02.2022;10.02.2022;1;5
637095;1;10.02.2022;17.12.2021;215000;0;;;;;;10.02.2022;10.02.2022;1;5
637100;1;10.02.2022;14.12.2021;97000;0;;;;;;10.02.2022;10.02.2022;1;5
637110;1;10.02.2022;21.12.2021;15195;0;;;;;;10.02.2022;10.02.2022;1;5
637119;1;10.02.2022;17.12.2021;133000;0;;;;;;10.02.2022;10.02.2022;1;5
637124;1;10.02.2022;08.12.2021;26000;0;;;;;;10.02.2022;10.02.2022;1;5
637145;1;10.02.2022;07.12.2021;25000;0;;;;;;10.02.2022;10.02.2022;1;5
637146;1;10.02.2022;03.12.2021;372000;0;;;;;;10.02.2022;10.02.2022;1;5
637147;1;10.02.2022;23.12.2021;61000;0;;;;;;10.02.2022;10.02.2022;1;5
637151;1;10.02.2022;07.09.2021;20518;0;;;;;;10.02.2022;10.02.2022;1;5
637154;1;10.02.2022;20.11.2021;5290;0;;;;;;10.02.2022;10.02.2022;1;5
637189;1;10.02.2022;20.12.2021;14210;0;;;;;;10.02.2022;10.02.2022;1;5
637190;1;10.02.2022;24.12.2021;65000;0;;;;;;10.02.2022;10.02.2022;1;5
637203;1;10.02.2022;28.12.2021;107500;0;;;;;;10.02.2022;10.02.2022;1;5
637221;1;10.02.2022;14.09.2021;211000;0;;;;;;10.02.2022;10.02.2022;1;5
637226;1;10.02.2022;23.12.2021;40000;0;;;;;;10.02.2022;10.02.2022;1;5
637238;1;10.02.2022;23.12.2021;25000;0;;;;;;10.02.2022;10.02.2022;1;5
637242;1;10.02.2022;20.12.2021;38000;0;;;;;;10.02.2022;10.02.2022;1;5
637309;1;10.02.2022;25.10.2021;780;0;;;;;;10.02.2022;10.02.2022;1;5
637313;1;10.02.2022;14.12.2021;8694;0;;;;;;10.02.2022;10.02.2022;1;5
637330;1;10.02.2022;22.12.2021;3282;0;;;;;;10.02.2022;10.02.2022;1;5
637335;1;10.02.2022;08.09.2021;3000;0;;;;;;10.02.2022;10.02.2022;1;5
637350;1;10.02.2022;17.12.2021;2500;0;;;;;;10.02.2022;10.02.2022;1;5
637351;1;10.02.2022;01.10.2021;3521;0;;;;;;10.02.2022;10.02.2022;1;5
637361;1;10.02.2022;23.12.2021;180000;0;;;;;;10.02.2022;10.02.2022;1;5
637371;1;10.02.2022;27.12.2021;110000;0;;;;;;10.02.2022;10.02.2022;1;5
637389;1;10.02.2022;23.12.2021;105000;0;;;;;;10.02.2022;10.02.2022;1;5
637395;1;10.02.2022;23.12.2021;1400000;0;;;;;;10.02.2022;10.02.2022;1;5
637402;2;10.02.2022;24.12.2021;101000;0;;;;;;10.02.2022;10.02.2022;1;5
637430;1;10.02.2022;24.06.2021;138;0;;;;;;10.02.2022;10.02.2022;1;5
637439;1;10.02.2022;29.12.2021;150000;0;;;;;;10.02.2022;10.02.2022;1;5
637491;1;10.02.2022;24.12.2021;170000;0;;;;;;10.02.2022;10.02.2022;1;5
637526;1;10.02.2022;21.12.2021;1774,07;0;;;;;;10.02.2022;10.02.2022;1;5
637549;1;10.02.2022;22.12.2020;245,17;0;;;;;;10.02.2022;10.02.2022;1;5
637556;1;10.02.2022;29.12.2021;45000;0;;;;;;10.02.2022;10.02.2022;1;5
637559;1;10.02.2022;28.12.2021;26500;0;;;;;;10.02.2022;10.02.2022;1;5
637598;1;10.02.2022;20.12.2021;36480;0;;;;;;10.02.2022;10.02.2022;1;5
637635;3;10.02.2022;15.10.2021;440;0;;;;;;10.02.2022;10.02.2022;1;5
637685;1;10.02.2022;22.12.2021;200000;0;;;;;;10.02.2022;10.02.2022;1;5
637694;1;10.02.2022;03.12.2021;9000;0;;;;;;10.02.2022;10.02.2022;1;5
637703;1;10.02.2022;27.12.2021;113000;0;;;;;;10.02.2022;10.02.2022;1;5
637734;1;10.02.2022;23.12.2021;485000;0;;;;;;10.02.2022;10.02.2022;1;5
637740;1;10.02.2022;21.12.2021;87100;0;;;;;;10.02.2022;10.02.2022;1;5
637742;1;10.02.2022;22.12.2021;2500;0;;;;;;10.02.2022;10.02.2022;1;5
637757;3;10.02.2022;01.12.2021;30410;0;;;;;;10.02.2022;10.02.2022;1;5
637832;1;10.02.2022;03.01.2022;33200;0;;;;;;10.02.2022;10.02.2022;1;5
637845;1;10.02.2022;31.12.2021;20000;0;;;;;;10.02.2022;10.02.2022;1;5
637847;1;10.02.2022;03.01.2022;33000;0;;;;;;10.02.2022;10.02.2022;1;5
637864;1;10.02.2022;23.06.2021;6000;0;;;;;;10.02.2022;10.02.2022;1;5
637871;1;10.02.2022;15.12.2021;5000;0;;;;;;10.02.2022;10.02.2022;1;5
637901;1;10.02.2022;20.11.2021;12000;0;;;;;;10.02.2022;10.02.2022;1;5
637913;1;10.02.2022;04.01.2022;798500;0;;;;;;10.02.2022;10.02.2022;1;5
637924;1;10.02.2022;15.12.2021;109579;0;;;;;;10.02.2022;10.02.2022;1;5
637978;1;10.02.2022;09.11.2021;260000;0;;;;;;10.02.2022;10.02.2022;1;5
637982;1;10.02.2022;29.11.2021;211,28;0;;;;;;10.02.2022;10.02.2022;1;5
638024;1;10.02.2022;30.12.2021;27000;0;;;;;;10.02.2022;10.02.2022;1;5
638049;1;10.02.2022;15.12.2021;6582;0;;;;;;10.02.2022;10.02.2022;1;5
638081;1;10.02.2022;04.01.2022;113485;0;;;;;;10.02.2022;10.02.2022;1;5
638086;1;10.02.2022;03.01.2022;8000;0;;;;;;10.02.2022;10.02.2022;1;5
638105;1;10.02.2022;19.10.2021;3247,2;0;;;;;;10.02.2022;10.02.2022;1;5
638115;1;10.02.2022;06.01.2022;190000;0;;;;;;10.02.2022;10.02.2022;1;5
638122;2;10.02.2022;24.12.2021;19900;0;;;;;;10.02.2022;10.02.2022;1;5
638127;1;10.02.2022;22.11.2021;10000;0;;;;;;10.02.2022;10.02.2022;1;5
638130;1;10.02.2022;05.01.2022;80000;0;;;;;;10.02.2022;10.02.2022;1;5
638140;1;10.02.2022;22.10.2021;505,45;0;;;;;;10.02.2022;10.02.2022;1;5
638183;4;10.02.2022;04.01.2022;85000;0;;;;;;10.02.2022;10.02.2022;1;4
638214;1;10.02.2022;31.12.2021;57500;0;;;;;;10.02.2022;10.02.2022;1;5
638234;4;10.02.2022;28.12.2021;85000;0;;;;;;10.02.2022;10.02.2022;1;4
638359;1;10.02.2022;15.10.2021;1500;0;;;;;;10.02.2022;10.02.2022;1;5
638365;1;10.02.2022;07.01.2022;12500;0;;;;;;10.02.2022;10.02.2022;1;5
638373;1;10.02.2022;31.12.2021;16068,4;0;;;;;;10.02.2022;10.02.2022;1;5
638378;1;10.02.2022;11.10.2021;3368,4;0;;;;;;10.02.2022;10.02.2022;1;5
638383;1;10.02.2022;08.01.2022;120000;0;;;;;;10.02.2022;10.02.2022;1;5
638409;1;10.02.2022;13.12.2021;30545,9;0;;;;;;10.02.2022;10.02.2022;1;5
638450;1;10.02.2022;10.01.2022;112500;0;;;;;;10.02.2022;10.02.2022;1;5
638467;1;10.02.2022;03.01.2022;7958,66;0;;;;;;10.02.2022;10.02.2022;1;5
638469;3;10.02.2022;14.12.2021;4800;0;;;;;;10.02.2022;10.02.2022;1;5
638505;1;10.02.2022;10.01.2022;55000;0;;;;;;10.02.2022;10.02.2022;1;5
638511;1;10.02.2022;22.12.2021;11200;0;;;;;;10.02.2022;10.02.2022;1;5
638522;1;10.02.2022;04.01.2022;8200;0;;;;;;10.02.2022;10.02.2022;1;5
638543;1;10.02.2022;10.01.2022;20000;0;;;;;;10.02.2022;10.02.2022;1;5
638546;1;10.02.2022;10.01.2022;40000;0;;;;;;10.02.2022;10.02.2022;1;5
638560;1;10.02.2022;06.01.2022;180000;0;;;;;;10.02.2022;10.02.2022;1;5
638562;1;10.02.2022;06.01.2022;2860;0;;;;;;10.02.2022;10.02.2022;1;5
638567;1;10.02.2022;10.01.2022;63569,68;0;;;;;;22.03.2022;10.02.2022;1;5
638580;1;10.02.2022;11.01.2022;24000;0;;;;;;10.02.2022;10.02.2022;1;5
638586;3;10.02.2022;12.01.2022;23400;0;;;;;;10.02.2022;10.02.2022;1;5
638610;1;10.02.2022;15.11.2021;52056;0;;;;;;10.02.2022;10.02.2022;1;5
638624;1;10.02.2022;04.01.2022;2000;0;;;;;;10.02.2022;10.02.2022;1;5
638661;1;10.02.2022;08.01.2022;139000;0;;;;;;10.02.2022;10.02.2022;1;5
638664;1;10.02.2022;29.12.2021;700;0;;;;;;10.02.2022;10.02.2022;1;5
638679;1;10.02.2022;28.12.2021;51500;0;;;;;;10.02.2022;10.02.2022;1;5
638687;3;10.02.2022;02.12.2021;119000;0;;;;;;10.02.2022;10.02.2022;1;5
638692;1;10.02.2022;10.01.2022;1000;0;;;;;;10.02.2022;10.02.2022;1;5
638709;1;10.02.2022;10.01.2022;167000;0;;;;;;10.02.2022;10.02.2022;1;5
638734;1;10.02.2022;14.01.2022;13000;0;;;;;;10.02.2022;10.02.2022;1;5
638739;1;10.02.2022;13.01.2022;95000;0;;;;;;10.02.2022;10.02.2022;1;5
638744;1;10.02.2022;13.01.2021;142000;0;;;;;;10.02.2022;10.02.2022;1;5
638748;1;10.02.2022;10.12.2021;3000;0;;;;;;10.02.2022;10.02.2022;1;5
638755;1;10.02.2022;31.12.2021;28000;0;;;;;;10.02.2022;10.02.2022;1;5
638757;1;10.02.2022;13.12.2021;200;0;;;;;;11.02.2022;10.02.2022;1;5
638765;1;10.02.2022;06.01.2022;16800;0;;;;;;11.02.2022;10.02.2022;1;5
638774;1;10.02.2022;12.01.2022;174000;0;;;;;;11.02.2022;10.02.2022;1;5
638789;1;10.02.2022;01.09.2021;2391;0;;;;;;11.02.2022;10.02.2022;1;5
638795;3;10.02.2022;02.12.2021;220000;0;;;;;;11.02.2022;10.02.2022;1;5
638839;1;11.02.2022;12.01.2022;199000;0;;;;;;11.02.2022;11.02.2022;1;5
638847;1;11.02.2022;12.01.2022;127000;0;;;;;;11.02.2022;11.02.2022;1;5
638853;1;11.02.2022;12.01.2022;1000000;0;;;;;;11.02.2022;11.02.2022;1;5
638859;1;11.02.2022;07.01.2022;5000;0;;;;;;11.02.2022;11.02.2022;1;5
638868;1;11.02.2022;10.01.2022;3976,5;0;;;;;;11.02.2022;11.02.2022;1;5
638886;1;11.02.2022;14.07.2021;1115,1;0;;;;;;11.02.2022;11.02.2022;1;5
638903;1;11.02.2022;05.01.2022;12311;0;;;;;;11.02.2022;11.02.2022;1;5
638914;1;11.02.2022;17.01.2022;65000;0;;;;;;11.02.2022;11.02.2022;1;5
