ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Parcelna številka za geolokacijo;Interna oznaka dela stavbe;Evidentiranost dela stavbe;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta dela stavbe;Leto izgradnje dela stavbe;Stavba je dokončana;Gradbena faza;Novogradnja;Prodana površina;Prodani delež dela stavbe;Prodana površina dela stavbe;Prodana uporabna površina dela stavbe;Nadstropje dela stavbe;Število zunanjih parkirnih mest;Atrij;Površina atrija;Opombe o nepremičnini;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina;Prostori dela stavbe;Pogodbena cena dela stavbe;Stopnja DDV dela stavbe
632905;1727;POLJANSKO PREDMESTJE;LJUBLJANA;365;30;;;1;LJUBLJANA;STRELIŠKA ULICA;3;;30;2;1962;1;;;64;1/1;;;;;;;;2 - Stanovanje;nadstropje;;64,1;63; bivalni prostor | klet;;
632646;2706;ZELENA JAMA;LJUBLJANA;548;1;;;1;;;;;;4;1966;1;;;15;1/1;;;;;;;;15 - Garaža;pritličje;;15;15; garaža;;
632761;659;TABOR;MARIBOR;301;7;;;1;MARIBOR;VALVASORJEVA ULICA;26;;7;2;1907;1;;;69;1/1;;;;;;;;2 - Stanovanje;nadstropje;;69,2;65,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
640534;1739;ZGORNJA ŠIŠKA;LJUBLJANA;6767;1118;;;1;;;;;;14;2009;1;;;19;1/1;;;;;;;;33 - Klet;klet;;19;19; klet;;
635511;200;RADENCI;RADENCI;381;3;;;1;RADENCI;KAPELSKA CESTA;26;;3;2;1955;1;;;72;1/1;;;;;;;;2 - Stanovanje;pritličje;;72;65,3; bivalni prostor | klet;;
632291;1734;JEŽICA;LJUBLJANA;1344;86;;;1;LJUBLJANA;GLINŠKOVA PLOŠČAD;2;;;8;1977;1;;;25;1/1;;;;;;;;12 - Del stavbe za opravljanje storitev;pritličje;;24,7;24,7; lokal, prodajalna;;
634014;1997;BLATNA BREZOVICA;VRHNIKA;1124;1;;;1;;;;;;13;1998;1;;;14;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;14;14; kmetijski prostor;;
633167;638;KRČEVINA;MARIBOR;1236;54;;;1;MARIBOR;ŠENTILJSKA CESTA;37;E;;3;2011;1;;;15;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;14,5;14,5; garažni parkirni prostor;;
641101;1077;CELJE;CELJE;3086;17;;;1;CELJE;AŠKERČEVA ULICA;14;;17;6;2003;1;;;94;1/1;;;;;;;;10 - Trgovski del stavbe;pritličje;;94,4;93,9; lokal, prodajalna;;
638347;1522;PRIBIŠJE;SEMIČ;443;1;;;1;;;;;;13;2006;1;;;99;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;;;99;99; kmetijski prostor;;
639385;162;KAPCA;;705;1;;;1;;;;;;14;1930;1;;;77;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;76,6;76,6; kmetijski prostor;;
641043;1772;SLAPE;LJUBLJANA;5144;117;;;1;;;;;;3;1988;1;;;13;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;12,6;12,6; garažni parkirni prostor;;
637505;1871;TRBOVLJE;TRBOVLJE;2138;46;;;1;TRBOVLJE;TRG REVOLUCIJE;9;;45;2;1976;1;;;43;1/1;;;;;;;;2 - Stanovanje;nadstropje;;42,8;42,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
641730;677;ZGORNJE RADVANJE;MARIBOR;356;3;;;1;MARIBOR;NA GRIČU;1;;3;2;1977;1;;;153;1/12;;;;;;;;47 - Stanovanje v dvostanovanjski stavbi;mansarda;;152,5;111,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
640337;2631;PORTOROŽ;PIRAN;6020;183;;;1;LUCIJA;OBALA;114;C;183;4;1995;1;;;12;1/1;;;;;;;;15 - Garaža;nadstropje;;12,3;12,3; garaža;;
641080;1189;BOBOVO;ŠMARJE PRI JELŠAH;81;1;;;1;MALA PRISTAVA;MALA PRISTAVA;20;;;15;1900;1;;;59;1/1;;;;;;;;39 - Ruševina;drugo;;58,8;0; ruševina;;
633469;2524;TRNOVO;ILIRSKA BISTRICA;798;5;;;1;ILIRSKA BISTRICA;MAISTROVA ULICA;2;;5;2;1973;1;;;72;1/1;;;;;;;;2 - Stanovanje;nadstropje;;72,4;63,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
632731;2630;PIRAN;PIRAN;1523;2;;;1;PIRAN;ULICA SVOBODE;77;;2;2;1900;1;;;78;1/1;;;;;;;;47 - Stanovanje v dvostanovanjski stavbi;nadstropje;;77,9;77,9; bivalni prostor;;
638455;493;SEDLAŠEK;PODLEHNIK;201;1;;;1;;;;;;13;1989;1;;;40;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;40;40; kmetijski prostor;;
642485;1871;TRBOVLJE;TRBOVLJE;3766;1;;;1;;;;;;4;1955;1;;;45;1/2;;;;;;;;15 - Garaža;pritličje;;45;45; garaža;;
642895;2156;RADOVLJICA;RADOVLJICA;90;6;;;1;RADOVLJICA;GRADNIKOVA CESTA;99;;6;2;1978;1;;;53;1/1;;;;;;;;2 - Stanovanje;nadstropje;;52,7;42,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
638923;577;ZGORNJI JAKOBSKI DOL;;211;1;;;1;;;;;;13;1913;1;;;48;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;47,7;47,7; kmetijski prostor;;
635520;2713;OB ŽELEZNICI;MARIBOR;190;11;;;1;MARIBOR;TRŽAŠKA CESTA;37;A;;14;1977;1;;;12;1/1;;;;;;;;9 - Poslovni del stavbe;nadstropje;;11,8;11,8; poslovni prostor;;
635523;1795;VELIKE LIPLJENE;GROSUPLJE;139;1;;;1;;;;;;1;1990;1;;;107;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;106,9;80; bivalni prostor | klet | odprta terasa, balkon, loža;;
632571;2000;ZAPLANA;VRHNIKA;533;1;;;1;PREZID;PREZID;2;;;1;1992;1;;;75;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;75,3;56; bivalni prostor | klet;;
633234;2122;HUJE;KRANJ;96;19;;;1;KRANJ;PLANINA;23;;19;2;1973;1;;;30;1/1;;;;;;;;2 - Stanovanje;nadstropje;;29,5;22,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
636498;660;STUDENCI;MARIBOR;4797;75;;;1;;;;;75;2;2022;1;;1;45,7;1/1;;;;;;;;2 - Stanovanje;nadstropje;;45,7;38,4; bivalni prostor | odprta terasa, balkon, loža;;
642201;1155;LOKA PRI ŽUSMU;ŠENTJUR;132;1;;;1;LOKA PRI ŽUSMU;LOKA PRI ŽUSMU;124;;;1;1975;1;;;75;1/1;;;;;;;;47 - Stanovanje v dvostanovanjski stavbi;pritličje;;75,4;47,1; bivalni prostor | klet;;
637374;166;LENDAVA;;642;1;;;1;;;;;;13;1931;1;;;32;3/4;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;31,8;31,8; kmetijski prostor;;
637893;166;LENDAVA;LENDAVA;1488;1;;;1;LENDAVA;ULICA HEROJA MOHORJA;10;;;1;1978;1;;;143;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;142,6;78,2; bivalni prostor | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
637411;1505;BUŠINJA VAS;METLIKA;106;1;;;1;;;;;;13;1985;1;;;28;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;28,2;28,2; kmetijski prostor;;
638128;2248;TOLMIN;TOLMIN;357;2;;;1;TOLMIN;RUTARJEVA ULICA;4;;2;5;1997;1;;;68;1/1;;;;;;;;9 - Poslovni del stavbe;nadstropje;;68,2;55,6; poslovni prostor | skupni komunikacijski prostor;;
637907;1911;KAMNIK;KAMNIK;761;4;;;1;KAMNIK;USNJARSKA CESTA;8;;4;5;2001;1;;;43;1/1;;;;;;;;12 - Del stavbe za opravljanje storitev;nadstropje;;42,9;42,9; lokal, prodajalna;;
633481;1738;DRAVLJE;LJUBLJANA;2386;55;;;1;LJUBLJANA;TRG KOMANDANTA STANETA;4;;55;2;1969;1;;;45;1/1;;;;;;;;2 - Stanovanje;nadstropje;;44,6;38,8; bivalni prostor | klet | zaprta terasa, balkon, loža;;
637249;673;LOBNICA;;333;1;;;1;;;;;;13;1897;1;;;111;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;drugo;;110,7;110,7; kmetijski prostor;;
637948;1735;STOŽICE;LJUBLJANA;2424;1;;;1;LJUBLJANA;RAIČEVA ULICA;53;;;1;1994;1;;;57;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;drugo;;57,2;49,6; bivalni prostor | klet;;
632993;975;VINSKA GORA;VELENJE;452;1;;;1;VINSKA GORA;VINSKA GORA;27;E;;1;2009;1;;;144;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;143,8;110,3; bivalni prostor | garaža | klet;;
634570;2593;OLTRA;ANKARAN;1472;2;;;1;ANKARAN;JADRANSKA CESTA;45;H;2;2;2009;1;;;52;1/1;;;;;;;;2 - Stanovanje;pritličje;;51,8;35,7; bivalni prostor | klet | odprta terasa, balkon, loža;;
640484;2626;IZOLA;IZOLA;5513;17;;;1;IZOLA;JUŽNA CESTA;96;;44;2;2009;1;;;110;1/1;;;;;;;;2 - Stanovanje;pritličje;;109,9;79,5; bivalni prostor | odprta terasa, balkon, loža | zaprta terasa, balkon, loža;;
642990;378;BRATISLAVCI;DORNAVA;138;1;;;1;BRATISLAVCI;BRATISLAVCI;55;A;;1;2006;1;;;225;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;225,3;109,1; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
634819;2442;ŠTORJE;SEŽANA;314;1;;;1;ŠTORJE;ŠTORJE;36;;;2;1870;1;;;129;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;128,7;112; bivalni prostor | klet;;
638759;397;HAJDINA;HAJDINA;557;1;;;1;ZGORNJA HAJDINA;ZGORNJA HAJDINA;129;;;1;1978;1;;;244;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;244;73; bivalni prostor | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
637913;1730;MOSTE;LJUBLJANA;1166;1;;;1;LJUBLJANA;POLJSKA POT;5;;;1;1950;1;;;144;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;144;69,3; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
640162;655;MELJE;MARIBOR;;;617/10;;2;;;;;;15;1950;1;;0;;1/1;122;;;;;;;;;;;;-;;
639176;660;STUDENCI;MARIBOR;1564;15;;;1;MARIBOR;BESEDNJAKOVA ULICA;1;;15;2;1969;1;;;50;1/1;;;;;;;;2 - Stanovanje;nadstropje;;50,1;45,3; bivalni prostor | klet | zaprta terasa, balkon, loža;;
641489;400;PTUJ;PTUJ;3107;315;;;1;PTUJ;TRUBARJEVA ULICA;13;;315;2;1962;1;;;59;1/1;;;;;;;;2 - Stanovanje;nadstropje;;58,7;58,7; bivalni prostor;;
633585;1696;RUDNIK;ŠKOFLJICA;1902;6;;;1;LAVRICA;DOLENJSKA CESTA;373;;6;2;1967;1;;;158;1/1;;;;;;;;2 - Stanovanje;nadstropje;;157,8;97,2; bivalni prostor | klet | odprta terasa, balkon, loža;;
634081;2121;KLANEC;KRANJ;666;1;;;1;;;;;;4;1951;1;;;48;1/4;;;;;;;;15 - Garaža;pritličje;;47,7;47,7; garaža;;
635104;19;DOMANJŠEVCI;ŠALOVCI;50;1;;;1;DOMANJŠEVCI;DOMANJŠEVCI;119;;;1;1900;1;;;406;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;drugo;;406;324,8; bivalni prostor;;
642407;15;ADRIJANCI;GORNJI PETROVCI;210;1;;;1;ADRIJANCI;ADRIJANCI;12;;;1;1929;1;;;107;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;107;65,1; bivalni prostor | klet;;
640973;1740;SPODNJA ŠIŠKA;LJUBLJANA;1936;6;;;1;LJUBLJANA;ULICA MILANA MAJCNA;12;;6;2;2005;1;;;91;1/1;;;;;;;;2 - Stanovanje;nadstropje;;91,3;62,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
642211;1757;NADGORICA;LJUBLJANA;421;1;;;1;;;;;;14;1900;1;;;34;1/1;;;;;;;;33 - Klet;drugo;;34,2;34,2; klet;;
642700;1772;SLAPE;LJUBLJANA;2593;101;;;1;;;;;101;4;1997;1;;;13;1/1;;;;;;;;15 - Garaža;pritličje;;13,1;13,1; garaža;;
642314;681;POBREŽJE;MARIBOR;5025;19;;;1;MARIBOR;CESTA OSVOBODILNE FRONTE;42;;19;2;1999;1;;;38;1/1;;;;;;;;2 - Stanovanje;mansarda;;38,4;31,1; bivalni prostor;;
642810;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;828;8;;;1;SLOVENSKE KONJICE;STARI TRG;9;;8;14;1700;1;;;22;1/1;;;;;;;;34 - Shramba, sušilnica, pralnica;mansarda;;21,5;0; shramba, sušilnica, pralnica;;
635154;1475;GORENJA OREHOVICA;;607;1;;;1;;;;;;15;1958;1;;;91;1/1;;;;;;;;39 - Ruševina;klet;;91,1;0; ruševina;;
632274;1266;CURNOVEC;BREŽICE;313;1;;;1;CURNOVEC;CURNOVEC;42;E;;13;1994;1;;;100;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;99,6;25,5; bivalni prostor | odprta terasa, balkon, loža | prostor z omejeno uporabo | tehnični prostor;;
637035;1901;MLAKA;KOMENDA;82;1;;;1;MLAKA;MLAKA;23;;;1;1970;1;;;74;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;73,6;49,6; bivalni prostor | klet;;
636997;259;LJUTOMER;;707;1;;;1;;;;;;14;1949;1;;;31;1/12;;;;;;;;15 - Garaža;pritličje;;30,5;13,9; garaža;;
633924;1417;ORNUŠKA VAS;MOKRONOG-TREBELNO;472;1;;;1;;;;;;15;1987;1;;;108;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;108,1;108,1; kmetijski prostor;;
641902;1735;STOŽICE;LJUBLJANA;2453;1;;;1;LJUBLJANA;RAIČEVA ULICA;81;;;1;1998;1;;;52;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;drugo;;52,3;46; bivalni prostor | klet;;
638007;1917;ŠMARTNO V TUHINJU;KAMNIK;128;1;;;1;ŠMARTNO V TUHINJU;ŠMARTNO V TUHINJU;3;;;1;1954;1;;;104;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;103,7;80,4; bivalni prostor | klet;;
642293;882;RAVNE;RAVNE NA KOROŠKEM;1480;17;;;1;;;;;;4;1992;1;;;18;1/1;;;;;;;;15 - Garaža;nadstropje;;18;16; garaža;;
632041;1723;VIČ;LJUBLJANA;5488;19;;;1;LJUBLJANA;TBILISIJSKA ULICA;36;;10;2;1973;1;;;31;1/1;;;;;;;;2 - Stanovanje;nadstropje;;30,5;28,3; bivalni prostor | odprta terasa, balkon, loža;;
640795;681;POBREŽJE;MARIBOR;909;1;;;1;;;;;;4;1995;1;;;17;1/1;;;;;;;;15 - Garaža;drugo;;17;17; garaža;;
640978;2501;PETELINJE;PIVKA;245;2;;;1;PETELINJE;PETELINJE;92;;2;1;1983;1;;;126;1/4;;;;;;;;47 - Stanovanje v dvostanovanjski stavbi;nadstropje;;126;82; bivalni prostor | odprta terasa, balkon, loža;;
637619;1133;GORIČICA;ŠENTJUR;804;1;;;1;PROSENIŠKO;PROSENIŠKO;127;;;1;2017;1;;;153;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;153,4;113; bivalni prostor | garaža;;
636690;785;STARI GRAD;MAKOLE;371;1;;;1;STARI GRAD;STARI GRAD;13;B;;1;1990;1;;;71;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;drugo;;70,8;56,6; bivalni prostor;;
640776;2636;BEŽIGRAD;LJUBLJANA;7937;407;;;1;;;;;;3;1996;1;;;16;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;16;16; garažni parkirni prostor;;
641175;2594;ANKARAN;ANKARAN;51;14;;;1;ANKARAN;JADRANSKA CESTA;12;A;14;2;1989;1;;;27;1/1;;;;;;;;2 - Stanovanje;nadstropje;;27;18; bivalni prostor | klet | odprta terasa, balkon, loža;;
641331;1871;TRBOVLJE;TRBOVLJE;866;309;;;1;TRBOVLJE;OBRTNIŠKA CESTA;13;;309;2;1976;1;;;68;1/1;;;;;;;;2 - Stanovanje;nadstropje;;67,9;61,7; bivalni prostor | klet | odprta terasa, balkon, loža;;
632198;1696;RUDNIK;ŠKOFLJICA;2751;6;;;1;LAVRICA;OGRINOVA ULICA;17;;6;2;2009;1;;;91;1/1;;;;;;;;2 - Stanovanje;pritličje;;91,4;77,1; bivalni prostor | klet | odprta terasa, balkon, loža;;
641252;772;ŠTATENBERG;MAKOLE;382;1;;;1;;;;;;13;1974;1;;;820;1/1;;;;;;;;27 - Hlev;pritličje;;820;820; kmetijski prostor;;
635561;2304;NOVA GORICA;NOVA GORICA;2736;15;;;1;;;;;;15;1970;1;;0;11,9;118/10000;;;;;;;;37 - Skupni komunikacijski prostor;pritličje;;11,9;11,9; skupni komunikacijski prostor;;
633203;655;MELJE;MARIBOR;459;55;;;1;MARIBOR;MELJSKA CESTA;36;;55;5;1900;1;;;8;1/1;;;;;;;;9 - Poslovni del stavbe;mansarda;;7,5;7,5; poslovni prostor;;
632833;2156;RADOVLJICA;RADOVLJICA;601;47;;;1;RADOVLJICA;CANKARJEVA ULICA;12;;9;2;1968;1;;;17;1/1;;;;;;;;2 - Stanovanje;nadstropje;;17,2;16,1; bivalni prostor | klet;;
637629;169;PETIŠOVCI;;704;1;;;1;;;;;;13;1927;1;;;24;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;24;24; kmetijski prostor;;
638731;2002;VRHNIKA;VRHNIKA;2874;120;;;1;VRHNIKA;LJUBLJANSKA CESTA;34;B;120;2;2007;1;;;47;1/1;;;;;;;;2 - Stanovanje;nadstropje;;46,9;37,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
639047;1723;VIČ;LJUBLJANA;2842;45;;;1;LJUBLJANA;ULICA IGA GRUDNA;9;;45;15;1969;1;;;2;1/1;;;;;;;;33 - Klet;drugo;;2,4;2,3; klet;;
635380;2172;HRUŠICA;JESENICE;386;1;;;1;;;;;;13;1850;1;;;12;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;12;12; kmetijski prostor;;
637214;1704;KAMNIK;BREZOVICA;830;1;;;1;KAMNIK POD KRIMOM;KAMNIK POD KRIMOM;3;E;;1;2000;1;;;170;1/2;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;169,9;141,1; bivalni prostor | klet;;
634017;1077;CELJE;CELJE;3086;18;;;1;CELJE;AŠKERČEVA ULICA;14;;18;8;2003;1;;;95;1/1;;;;;;;;10 - Trgovski del stavbe;pritličje;;95,4;75; lokal, prodajalna;;
643323;2027;STARA LOKA;ŠKOFJA LOKA;1575;260;;;1;;;;;;3;2021;1;;1;12,5;1/2;;;;;;;;16 - Garažno parkirno mesto;pritličje;;12,5;12,5; garažni parkirni prostor;;
632932;2455;SEŽANA;SEŽANA;1852;36;;;1;SEŽANA;ULICA IVANA TURŠIČA;10;;36;2;2010;1;;;45;1/1;;;;;;;;3 - Oskrbovano stanovanje;klet;;44,9;41,5; bivalni prostor | klet;;
639383;336;OBREŽ;SREDIŠČE OB DRAVI;292;1;;;1;OBREŽ;OBREŽ;46;A;1;2;1990;1;;;103;1/1;;;;;;;;47 - Stanovanje v dvostanovanjski stavbi;pritličje;;102,6;39; bivalni prostor | garaža | klet;;
641988;2121;KLANEC;KRANJ;452;42;;;1;KRANJ;ULICA RUDIJA PAPEŽA;32;;42;2;1982;1;;;31;1/1;;;;;;;;2 - Stanovanje;nadstropje;;31,3;28,9; bivalni prostor | klet;;
636920;209;KUNOVA;;150;1;;;1;;;;;;13;1850;1;;;104;1/6;;;;;;;;39 - Ruševina;pritličje;;103,8;0; ruševina;;
634259;2604;BERTOKI;KOPER;4265;3;;;1;POBEGI;KORTINA;5;;4;14;1900;1;;;10;1/1;;;;;;;;33 - Klet;pritličje;;9,7;9,7; klet;;
632658;2592;JERNEJ;;1341;1;;;1;;;;;;13;1920;1;;;6;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;5,6;5,6; kmetijski prostor;;
633381;2158;MOŠNJE;RADOVLJICA;617;1;;;1;;;;;;4;1847;1;;;23;1/1;;;;;;;;15 - Garaža;pritličje;;23;23; garaža;;
638634;2119;ŠENČUR;ŠENČUR;685;4;;;1;ŠENČUR;PIPANOVA CESTA;74;;2;2;1984;1;;;42;1/1;;;;;;;;2 - Stanovanje;pritličje;;41,5;40,5; bivalni prostor | odprta terasa, balkon, loža;;
637208;1738;DRAVLJE;LJUBLJANA;2999;62;;;1;LJUBLJANA;VODOVODNA CESTA;100;;62;5;1995;1;;;580;1/1;;;;;;;;9 - Poslovni del stavbe;nadstropje;;579,8;0; poslovni prostor;;
641401;678;SPODNJE RADVANJE;MARIBOR;1251;19;;;1;MARIBOR;KNAFELČEVA ULICA;26;;19;2;1981;1;;;72;1/1;;;;;;;;2 - Stanovanje;nadstropje;;72;66,1; bivalni prostor | klet | odprta terasa, balkon, loža;;
638545;2399;PLANINA;AJDOVŠČINA;152;1;;;1;PLANINA;PLANINA;94;;;1;1990;1;;;175;1/2;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;drugo;;349,2;279,4; bivalni prostor;;
637616;2455;SEŽANA;SEŽANA;3068;1;;;1;;;;;;4;1980;1;;;15;1/1;;;;;;;;15 - Garaža;pritličje;;15;15; garaža;;
635068;2677;PRULE;LJUBLJANA;23;29;;;1;LJUBLJANA;KARLOVŠKA CESTA;9;;10;2;1650;1;;;58;1/1;;;;;;;;2 - Stanovanje;nadstropje;;57,5;57,5; bivalni prostor;;
642401;113;KUPŠINCI;MURSKA SOBOTA;12;1;;;1;KUPŠINCI;KUPŠINCI;64;;1;15;1964;1;;;72;27/32;;;;;;;;39 - Ruševina;pritličje;;72,3;0; ruševina;;
642904;2600;ČRNI KAL;KOPER;126;1;;;1;ČRNI KAL;ČRNI KAL;8;C;;1;1900;1;;;97;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;97,2;77,8; bivalni prostor | odprta terasa, balkon, loža;;
640742;2170;GOZD;KRANJSKA GORA;297;7;;;1;GOZD MARTULJEK;JEZERCI;17;;7;2;1963;1;;;67;1/1;;;;;;;;2 - Stanovanje;pritličje;;67,2;57,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
635551;2631;PORTOROŽ;PIRAN;6904;28;;;1;PORTOROŽ;BELOKRIŠKA CESTA;6;;28;2;2008;1;;;109;1/6;;;;;;;;2 - Stanovanje;klet;;109,1;60; bivalni prostor | odprta terasa, balkon, loža;;
632344;665;RUŠE;RUŠE;1618;6;;;1;RUŠE;INDUSTRIJSKA ULICA;10;;6;2;1956;1;;;60;1/1;;;;;;;;2 - Stanovanje;nadstropje;;60,1;52,1; bivalni prostor | klet;;
643329;2027;STARA LOKA;ŠKOFJA LOKA;1575;6;;;1;ŠKOFJA LOKA;CESTA TALCEV;3;C;55;2;2021;1;;1;72,75;1/1;;;;;;;;2 - Stanovanje;pritličje;;82,9;52,8; bivalni prostor | garažni parkirni prostor | klet | odprta terasa, balkon, loža;;
633289;659;TABOR;MARIBOR;2273;5;;;1;MARIBOR;FOCHEVA ULICA;44;;5;2;1961;1;;;54;1/1;;;;;;;;2 - Stanovanje;nadstropje;;54,3;49,4; bivalni prostor | klet;;
638663;20;KRIŽEVCI;;139;1;;;1;;;;;;13;1995;1;;;18;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;18,4;18,4; kmetijski prostor;;
639822;1737;TABOR;LJUBLJANA;1976;486;;;1;;;;;;3;2012;1;;1;17,5;20/100;;;;;;;;16 - Garažno parkirno mesto;klet;;17,5;17,5; garažni parkirni prostor;;
641200;964;VELENJE;VELENJE;3601;32;;;1;VELENJE;ŠALEŠKA CESTA;16;;33;2;1961;1;;;59;1/1;;;;;;;;2 - Stanovanje;nadstropje;;58,8;57; bivalni prostor | klet;;
632785;877;STRAŽIŠČE;;204;1;;;1;;;;;;13;1973;1;;;10;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;10;10; kmetijski prostor;;
638678;273;PRISTAVA;LJUTOMER;101;1;;;1;;;;;;13;1960;1;;;35;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;34,6;34,6; kmetijski prostor;;
633698;1005;PREBOLD;PREBOLD;222;7;;;1;;;;;7;4;1991;1;;;17;1/1;;;;;;;;15 - Garaža;;;16,5;16,5; garaža;;
634713;964;VELENJE;VELENJE;3490;47;;;1;VELENJE;KIDRIČEVA CESTA;2;B;47;8;1997;1;;;203;1/1;;;;;;;;10 - Trgovski del stavbe;nadstropje;;203,4;203,4; lokal, prodajalna;;
632408;680;TEZNO;MARIBOR;967;21;;;1;MARIBOR;KELEMINOVA ULICA;8;;31;2;1959;1;;;50;1/1;;;;;;;;2 - Stanovanje;nadstropje;;49,9;46; bivalni prostor | klet;;
638984;170;PINCE;LENDAVA;185;1;;;1;PINCE;LENDAVSKA CESTA;11;;;1;1975;1;;;225;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;224,6;115,6; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
638763;1938;MENGEŠ;MENGEŠ;1763;2;;;1;MENGEŠ;LEVČEVA ULICA;13;A;34;2;1987;1;;;61;1/1;;;;;;;;2 - Stanovanje;pritličje;;60,8;51,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
637754;1739;ZGORNJA ŠIŠKA;LJUBLJANA;6767;1689;;;1;;;;;;4;2009;1;;;14;1/1;;;;;;;;15 - Garaža;klet;;13,8;13,8; garaža;;
637754;1739;ZGORNJA ŠIŠKA;LJUBLJANA;6767;1690;;;1;;;;;;4;2009;1;;;14;1/1;;;;;;;;15 - Garaža;klet;;13,8;13,8; garaža;;
637253;677;ZGORNJE RADVANJE;MARIBOR;436;1;;;1;MARIBOR;ROŽLETOVA ULICA;6;;;1;1945;1;;;124;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;123,7;94; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
639714;181;APAČE;APAČE;451;8;;;1;APAČE;APAČE;165;;8;2;2021;1;;1;67,8;479/10000;;;;;;;;2 - Stanovanje;nadstropje;;67,8;57,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
632811;1702;TOMIŠELJ;;592;1;;;1;;;;;;11;1920;1;;;83;1/1;;;;;;;;33 - Klet;pritličje;;83,3;83,3; klet;;
633359;2131;STRAŽIŠČE;KRANJ;422;42;;;1;;;;;;11;1974;1;;;1365;1/1;;;;;;;;17 - Del stavbe za industrijsko rabo;pritličje;;1365,4;1365,4; proizvodni in skladiščni prostor;;
